# 67e5a6b0-1ac2-11e6-aec6-e0cb4ec2636d.ppm
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.486833095550537109e+00,4.242640614509582520e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.834327888488769531e+02,2.075714578628540039e+02,9.170194959640502930e+01,5.772346544265747070e+01,8.723168659687042236e+03,2.091564721441268921e+04,4.916685038065910339e+04,1.173226153807640076e+05,1.216485710120201111e+05,7.481651206791400909e+04,1.096150684833526611e+04,8.699894385337829590e+02,6.689160535812377930e+03,7.420909452438354492e+01,3.149422391653060913e+02,3.577688384056091309e+02,1.255037269306182861e+04,1.591411056518554688e+02,1.280296826362609863e+02,1.949038324356079102e+02,2.937898864746093750e+02,8.370401144027709961e+01,2.103543094396591187e+02,4.743416404724121094e+01,1.688981882429122925e+04,5.740478176403045654e+04,1.890088349390029907e+04,3.754606785821914673e+04,4.367682492828369141e+04,4.756008677959442139e+03,5.659238351225852966e+04,1.710249408817291260e+04,3.723329580988883972e+05,2.466393280091285706e+05,4.127818371534347534e+04,8.384289415597915649e+04,8.293591386651992798e+04,4.164001174449920654e+04,1.241734148719310760e+05,1.341139764275550842e+05,3.011248133854866028e+05,7.065949080491065979e+04,1.731329353523254395e+04,2.866599235153198242e+04,5.339294441270828247e+04,4.670773359775543213e+04,1.419593432772159576e+05,2.438631453380584717e+05
# 71a4b46c-1ac1-11e6-aec6-e0cb4ec2636d.ppm
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.209863698673248291e+04,3.282072090625762939e+03,2.293066798210144043e+03,7.813420200347900391e+01,5.473938222885131836e+03,2.152166267395019531e+03,5.754672171914577484e+04,1.369094279923439026e+05,2.815990119552612305e+05,3.948863915884494781e+04,4.838758140563964844e+03,9.184939903736114502e+03,6.044951279640197754e+03,2.156100591659545898e+03,3.164070182204246521e+03,1.612522781038284302e+04,1.249488390398025513e+04,6.103108477592468262e+01,2.683281612396240234e+01,2.846049928665161133e+01,1.639473323822021484e+02,0.000000000000000000e+00,1.025118595361709595e+02,1.144932861328125000e+02,1.473676300334930420e+04,5.073805402815341949e+04,5.729867789268493652e+03,1.813244292068481445e+04,1.829837731075286865e+04,7.263704310894012451e+03,2.461282847785949707e+04,2.431074760866165161e+04,4.339107621173858643e+05,2.636842450286149979e+05,4.291190527153015137e+04,5.046090981531143188e+04,3.626222045660018921e+04,1.846417624998092651e+04,1.587001727564334869e+05,1.402207995157241821e+05,2.265498427891731262e+05,1.925436396070718765e+05,2.008710523080825806e+04,7.197044308090209961e+04,8.059054084396362305e+04,2.878623957252502441e+04,1.088238549438714981e+05,1.812607577633857727e+05
# 1af5d53c-1ac2-11e6-aec6-e0cb4ec2636d.ppm
4.278389167785644531e+01,1.697056245803833008e+01,3.922338438034057617e+01,9.486833095550537109e+00,4.035821275234222412e+03,4.286319994926452637e+02,2.459503638267517090e+03,8.312996246337890625e+03,1.247338670396804810e+04,1.227753982543945312e+04,2.724627725172042847e+04,4.978260043144226074e+03,2.510578475475311279e+03,0.000000000000000000e+00,6.240805757045745850e+01,0.000000000000000000e+00,1.269689715528488159e+04,2.454119228839874268e+03,3.464387290477752686e+03,1.877972790241241455e+03,2.252375953674316406e+04,5.327843208789825439e+04,2.962221465146541595e+04,5.219123163270950317e+04,1.361023895344734192e+05,3.053057201278209686e+04,3.385776389122009277e+04,6.841052627563476562e+01,4.347723465442657471e+03,2.624173057079315186e+03,3.793324737668037415e+03,7.045263330459594727e+03,4.035512673997879028e+04,3.728455608844757080e+03,3.636932015419006348e+02,0.000000000000000000e+00,4.878389167785644531e+01,5.366563224792480469e+01,5.143398034572601318e+01,8.041054773330688477e+01,5.810841125965118408e+03,1.936393423318862915e+03,3.412897612094879150e+03,6.547394518375396729e+03,7.027072477340698242e+01,8.590692901611328125e+01,0.000000000000000000e+00,1.766862094259262085e+04,2.672073971500396729e+05,7.283123108339309692e+04,1.946356960086822510e+05,7.979402447319030762e+04,9.981896327733993530e+04,1.252683641681671143e+05,8.660309981274604797e+04,1.142731516814231873e+05,1.208438725547790527e+05,3.705967628967761993e+04,8.798341353607177734e+04,8.430305467844009399e+04,1.871952734827995300e+05,1.277233593292236328e+05,7.297239700698852539e+04,1.244276229815483093e+05
# 13b2f71e-1ac2-11e6-aec6-e0cb4ec2636d.ppm
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.545584368705749512e+01,0.000000000000000000e+00,2.129705858230590820e+01,6.434320517778396606e+02,1.341640806198120117e+01,0.000000000000000000e+00,1.529705858230590820e+01,0.000000000000000000e+00,8.485281229019165039e+00,0.000000000000000000e+00,7.092357991647720337e+04,2.201073463654518127e+04,1.211680807399749756e+04,1.675517629480361938e+04,1.671898076391220093e+04,3.198593310356140137e+03,3.553653441345691681e+04,9.025825252676010132e+04,2.741844304990768433e+05,6.533916978943347931e+04,1.029080440807342529e+04,3.390287109375000000e+03,1.801124929475784302e+04,3.364479689598083496e+03,4.071328257679939270e+03,2.786226991367340088e+04,1.254681405544281006e+04,7.678763544559478760e+01,4.432567119598388672e+01,6.381914663314819336e+01,5.937076063156127930e+02,3.912616252899169922e+01,1.331559752225875854e+02,1.143873667716979980e+02,2.050192947864532471e+04,7.400666607928276062e+04,1.450100888013839722e+04,4.244780300188064575e+04,8.855332814455032349e+04,1.105510556030273438e+04,4.111551948380470276e+04,8.088225063800811768e+03,5.941251424412727356e+05,9.953489033067226410e+04,1.724199133014678955e+04,4.546589406681060791e+04,6.758765747022628784e+04,3.462965587520599365e+04,1.985917864676713943e+05,1.777753912696838379e+05,2.411017895951271057e+05,3.873887226212024689e+04,1.447715842151641846e+04,6.212916219234466553e+03,5.353631657123565674e+03,1.488334226989746094e+04,1.987921108120679855e+05,1.854316081438064575e+05
# 71785038-1ac2-11e6-aec6-e0cb4ec2636d.ppm
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.762046880722045898e+02,4.182191709280014038e+02,1.459415130615234375e+02,1.144480276107788086e+02,8.399013064384460449e+03,1.153341558980941772e+04,6.005440602886676788e+04,1.212914790344238281e+05,9.836407839202880859e+04,7.724589579141139984e+04,7.484687335968017578e+03,1.973578486919403076e+03,6.914459193706512451e+03,1.568156704902648926e+02,3.561001335382461548e+02,3.964787034988403320e+02,2.471911985635757446e+04,1.825535466670989990e+02,2.683281612396240234e+01,8.022256135940551758e+01,2.742254662513732910e+02,1.749285507202148438e+01,1.300469419956207275e+02,1.032248844623565674e+04,3.903128891515731812e+04,9.348745638728141785e+03,8.188081542491912842e+03,1.828408149003982544e+04,5.151729747962951660e+04,2.919284228324890137e+03,1.823564115464687347e+04,2.028487005758285522e+04,3.835993540406227112e+05,2.251722188912630081e+05,2.290696884727478027e+04,3.836699666690826416e+04,1.107194429311752319e+05,2.131573830127716064e+04,1.229357448127269745e+05,1.512386408157348633e+05,2.925545603070259094e+05,1.020853863658905029e+05,1.284546841764450073e+04,4.195335497617721558e+04,3.978424151802062988e+04,2.747402390813827515e+04,1.799927331147193909e+05,2.657291795768737793e+05
# 74d1dea2-1ac2-11e6-aec6-e0cb4ec2636d.ppm
